2010-05-12	10896.91 10782.95 10620.16 10625.83 10510.95 10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44
2010-05-13	10782.95 10620.16 10625.83 10510.95 10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80
2010-05-14	10620.16 10625.83 10510.95 10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81
2010-05-17	10625.83 10510.95 10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52
2010-05-18	10510.95 10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30
2010-05-19	10444.37 10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02
2010-05-20	10068.01 10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53
2010-05-21	10193.39 10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48
2010-05-24	10066.57 10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62
2010-05-25	10043.75 9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28
2010-05-26	9974.45 10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99
2010-05-27	10258.99 10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03
2010-05-28	10136.63 10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27
2010-06-01	10024.02 10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02
2010-06-02	10249.54 10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72
2010-06-03	10255.28 9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31
2010-06-04	9931.97 9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90
2010-06-07	9816.49 9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43
2010-06-08	9939.98 9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96
2010-06-09	9899.25 10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53
2010-06-10	10172.53 10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30
2010-06-11	10211.07 10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62
2010-06-14	10190.89 10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43
2010-06-15	10404.77 10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69
2010-06-16	10409.46 10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88
2010-06-17	10434.17 10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16
2010-06-18	10450.64 10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94
2010-06-21	10442.41 10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38
2010-06-22	10293.52 10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38
2010-06-23	10298.44 10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43
2010-06-24	10152.80 10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98
2010-06-25	10143.81 10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56
2010-06-28	10138.52 9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75
2010-06-29	9870.30 9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25
2010-06-30	9774.02 9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83
2010-07-01	9732.53 9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95
2010-07-02	9686.48 9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15
2010-07-06	9743.62 10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01
2010-07-07	10018.28 10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85
2010-07-08	10138.99 10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54
2010-07-09	10198.03 10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21
2010-07-12	10216.27 10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62
2010-07-13	10363.02 10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41
2010-07-14	10366.72 10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45
2010-07-15	10359.31 10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06
2010-07-16	10097.90 10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81
2010-07-19	10154.43 10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65
2010-07-20	10229.96 10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73
2010-07-21	10120.53 10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72
2010-07-22	10322.30 10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47
2010-07-23	10424.62 10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10
2010-07-26	10525.43 10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93
2010-07-27	10537.69 10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69
2010-07-28	10497.88 10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01
2010-07-29	10467.16 10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24
2010-07-30	10465.94 10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77
2010-08-02	10674.38 10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13
2010-08-03	10636.38 10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49
2010-08-04	10680.43 10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73
2010-08-05	10674.98 10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83
2010-08-06	10653.56 10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85
2010-08-09	10698.75 10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62
2010-08-10	10644.25 10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03
2010-08-11	10378.83 10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31
2010-08-12	10319.95 10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42
2010-08-13	10303.15 10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26
2010-08-16	10302.01 10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04
2010-08-17	10405.85 10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14
2010-08-18	10415.54 10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28
2010-08-19	10271.21 10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05
2010-08-20	10213.62 10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68
2010-08-23	10174.41 10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27
2010-08-24	10040.45 10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72
2010-08-25	10060.06 9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65
2010-08-26	9985.81 10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58
2010-08-27	10150.65 10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48
2010-08-30	10009.73 10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34
2010-08-31	10014.72 10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40
2010-09-01	10269.47 10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08
2010-09-02	10320.10 10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92
2010-09-03	10447.93 10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78
2010-09-07	10340.69 10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69
2010-09-08	10387.01 10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62
2010-09-09	10415.24 10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97
2010-09-10	10462.77 10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97 11146.57
2010-09-13	10544.13 10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97 11146.57 11132.56
2010-09-14	10526.49 10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97 11146.57 11132.56 11164.05
2010-09-15	10572.73 10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97 11146.57 11132.56 11164.05 11169.46
2010-09-16	10594.83 10607.85 10753.62 10761.03 10739.31 10662.42 10860.26 10812.04 10858.14 10835.28 10788.05 10829.68 10751.27 10944.72 10967.65 10948.58 11006.48 11010.34 11020.40 11096.08 11096.92 11062.78 11143.69 10978.62 11107.97 11146.57 11132.56 11164.05 11169.46 11126.28
